source node,target node,similarity score,desc1,desc2
FREN 103-01 - Intermediate French,CHEM 362-00 - Chemistry at the Nanoscale,0.95932907,"This course continues the study of complex sentence structures and reviews basic patterns in greater depth, partly through the discussion of authentic short stories and cultural topics. Throughout the course, students practice all four skills (reading, writing, listening, and speaking). Taught five days a week in French.","This discussion-based seminar involves critical examination of research literature authored by prominent investigators in the interdisciplinary field of nanochemistry. Learning will draw upon the multiple disciplines of chemistry (physical, analytical, inorganic, and organic), physics, and biology. Includes a focus on the integrative themes of design, size, shape, surface, self-assembly, and defects. Novel and emerging applications in technology, biology, and medicine will be explored."
FREN 103-01 - Intermediate French,SOAN 111-00 - Introduction to Sociology,0.9471258,"This course continues the study of complex sentence structures and reviews basic patterns in greater depth, partly through the discussion of authentic short stories and cultural topics. Throughout the course, students practice all four skills (reading, writing, listening, and speaking). Taught five days a week in French.","Sociology is an intellectual discipline, spanning the gap between the sciences and humanities while often (though not always) involving itself in public policy debates, social reform, and political activism. Sociologists study a startling variety of topics using qualitative and quantitative methods. Still, amidst all this diversity, sociology is centered on a set of core historical theorists (Marx/Weber/Durkheim) and research topics (race/class/gender inequality). We will explore these theoretical and empirical foundations by reading and discussing influential texts and select topics in the study of social inequality while relating them to our own experiences and understanding of the social world."
FREN 103-01 - Intermediate French,CGSC 130-00 - Introduction to Cogntive Science (Revolutions in Mind),0.9387986,"This course continues the study of complex sentence structures and reviews basic patterns in greater depth, partly through the discussion of authentic short stories and cultural topics. Throughout the course, students practice all four skills (reading, writing, listening, and speaking). Taught five days a week in French.","An interdisciplinary study of the history and current practice of the cognitive sciences. The course will draw on relevant work from diverse fields such as artificial intelligence, cognitive psychology, philosophy, biology, and neuroscience. Topics to be discussed include: scientific revolutions, the mind-body problem, embodied cognition, perception, representation, and the extended mind."
FREN 103-01 - Intermediate French,ARTS 262-00 - Watercolor,0.93664473,"This course continues the study of complex sentence structures and reviews basic patterns in greater depth, partly through the discussion of authentic short stories and cultural topics. Throughout the course, students practice all four skills (reading, writing, listening, and speaking). Taught five days a week in French.","This course provides an introduction to the medium of watercolor painting and gouache (opaque water-based paint) on paper surfaces. Students will develop an understanding of basic color interactions and a wide spectrum of paint application strategies from meticulous refined brushwork to fluid, expressive markmaking."
FREN 245-00 - Franco Lit: Africa&Caribbean,POSC 252-00 - Theoretical Foundations of the American Regime,0.97006094,"Reading and discussion of literary works, with analysis of social, historical and political issues, with an emphasis on cultural and literary movements such as Négritude (El Negrismo, in Cuba) and their role in shaping ideas of self-determination, Nationalism and Independence in the French colonies of the Caribbean and Black Africa. We will read works by Aimé Césaire (Martinique), Léopold Sédar Senghor (Senegal), Léon Gontran Damas (French Guiana), Jacques Roumain (Haîti), Laye Camara (Guinea), Mongo Béti (Cameroun), Simone Schwartz-Bart (Guadeloupe) and Alain Mabanckou (Congo). Conducted in French.","In this course we will examine the theoretical foundations of the American regime as understood by the founders (including John Adams, Thomas Jefferson, James Madison, and Alexander Hamilton); by dissenters among their ranks (the Antifederalists); by earlier thinkers on whom the founders drew (Locke, Montesquieu, and Aristotle); and by later figures, including political actors (such as Abraham Lincoln and Frederick Douglass) and philosophically minded observers (such as Alexis de Tocqueville)."
FREN 245-00 - Franco Lit: Africa&Caribbean,SOAN 111-00 - Introduction to Sociology,0.9653215,"Reading and discussion of literary works, with analysis of social, historical and political issues, with an emphasis on cultural and literary movements such as Négritude (El Negrismo, in Cuba) and their role in shaping ideas of self-determination, Nationalism and Independence in the French colonies of the Caribbean and Black Africa. We will read works by Aimé Césaire (Martinique), Léopold Sédar Senghor (Senegal), Léon Gontran Damas (French Guiana), Jacques Roumain (Haîti), Laye Camara (Guinea), Mongo Béti (Cameroun), Simone Schwartz-Bart (Guadeloupe) and Alain Mabanckou (Congo). Conducted in French.","Sociology is an intellectual discipline, spanning the gap between the sciences and humanities while often (though not always) involving itself in public policy debates, social reform, and political activism. Sociologists study a startling variety of topics using qualitative and quantitative methods. Still, amidst all this diversity, sociology is centered on a set of core historical theorists (Marx/Weber/Durkheim) and research topics (race/class/gender inequality). We will explore these theoretical and empirical foundations by reading and discussing influential texts and select topics in the study of social inequality while relating them to our own experiences and understanding of the social world."
FREN 245-00 - Franco Lit: Africa&Caribbean,HIST 116-00 - Intro to Indigenous Histories,0.9503506,"Reading and discussion of literary works, with analysis of social, historical and political issues, with an emphasis on cultural and literary movements such as Négritude (El Negrismo, in Cuba) and their role in shaping ideas of self-determination, Nationalism and Independence in the French colonies of the Caribbean and Black Africa. We will read works by Aimé Césaire (Martinique), Léopold Sédar Senghor (Senegal), Léon Gontran Damas (French Guiana), Jacques Roumain (Haîti), Laye Camara (Guinea), Mongo Béti (Cameroun), Simone Schwartz-Bart (Guadeloupe) and Alain Mabanckou (Congo). Conducted in French.","Many Americans grow up with a fictionalized view of Indigenous people (sometimes also called Native Americans/American Indians, Alaska Natives, and Native Hawaiians within the U.S. context). Understanding Indigenous peoples’ histories, presents, and possible futures requires moving beyond these stereotypes and listening to Indigenous perspectives. In this class, we will begin to learn about Indigenous peoples across Turtle Island and the Pacific through tribal histories, legislation, Supreme Court cases, and personal narratives. The course will focus on the period from 1887 to 2018 with major themes including (among others) agency, resistance, resilience, settler colonialism, discrimination, and structural racism."
FREN 245-00 - Franco Lit: Africa&Caribbean,"GWSS 398-00 - Capstone Seminar (Race, Gender, and Sexuality in Popular Culture)",0.9439235,"Reading and discussion of literary works, with analysis of social, historical and political issues, with an emphasis on cultural and literary movements such as Négritude (El Negrismo, in Cuba) and their role in shaping ideas of self-determination, Nationalism and Independence in the French colonies of the Caribbean and Black Africa. We will read works by Aimé Césaire (Martinique), Léopold Sédar Senghor (Senegal), Léon Gontran Damas (French Guiana), Jacques Roumain (Haîti), Laye Camara (Guinea), Mongo Béti (Cameroun), Simone Schwartz-Bart (Guadeloupe) and Alain Mabanckou (Congo). Conducted in French.","This capstone seminar reads representations of racial, gender, and sexual minorities in popular culture through the lenses of feminist, critical race, queer, and trans theories. Kimberlé Crenshaw coined the term “intersectionality” in the late 1980s to describe an approach to oppression that considered how structures of power act multiply on individuals based upon their interlocking racial, class, gender, sexual, and other identities. This seminar takes up the charge of intersectional analysis—rejecting essentialist theories of difference while exploring pluralities—to interpret diversity (or lack thereof) in forms of art and entertainment, focusing on film, TV, and digital media."
FREN 245-00 - Franco Lit: Africa&Caribbean,PHIL 210-00 - Logic,0.9351966,"Reading and discussion of literary works, with analysis of social, historical and political issues, with an emphasis on cultural and literary movements such as Négritude (El Negrismo, in Cuba) and their role in shaping ideas of self-determination, Nationalism and Independence in the French colonies of the Caribbean and Black Africa. We will read works by Aimé Césaire (Martinique), Léopold Sédar Senghor (Senegal), Léon Gontran Damas (French Guiana), Jacques Roumain (Haîti), Laye Camara (Guinea), Mongo Béti (Cameroun), Simone Schwartz-Bart (Guadeloupe) and Alain Mabanckou (Congo). Conducted in French.","The study of formal logic has obvious and direct applicability to a wide variety of disciplines (including mathematics, computer science, linguistics, philosophy, cognitive science, and many others). Indeed, the study of formal logic helps us to develop the tools and know-how to think more clearly about arguments and logical relationships in general; and arguments and logical relationships form the backbone of any rational inquiry. In this course we will focus on propositional logic and predicate logic, and look at the relationship that these have to ordinary language and thought."
FREN 310-00 - The Art of Scandal,PHIL 270-00 - Ancient Greek Philosophy,0.95846987,"What is scandal? Is it a product of the time and place where it occurs, or can it transcend national and temporal boundaries? This course seeks answers to these questions by examining the texts, films, and artistic productions that caused, exposed, or critiqued a scandal. We will explore topics such as passion, lies, revenge, rumor, and murder. From the Affair of the Poisons during the reign of Louis XIV to controversy over France’s literary prize (the Goncourt), we will analyze the evolution of social norms and public opinions in global French culture from the seventeenth century to the present day.","Is there a key to a happy and successful human life? If so, how do you acquire it? Plato and Aristotle thought the key was virtue and that your chances of obtaining it depend on the sort of life you lead. We’ll read texts from these authors that became foundational for the later history of philosophy, including the Apology, Gorgias, Symposium, and the Nicomachean Ethics, while situating the ancient understanding of virtue in the context of larger questions of metaphysics (the nature of being), psychology, and ethics."
FREN 310-00 - The Art of Scandal,SPAN 369-00 - The Carnival Trail,0.9465623,"What is scandal? Is it a product of the time and place where it occurs, or can it transcend national and temporal boundaries? This course seeks answers to these questions by examining the texts, films, and artistic productions that caused, exposed, or critiqued a scandal. We will explore topics such as passion, lies, revenge, rumor, and murder. From the Affair of the Poisons during the reign of Louis XIV to controversy over France’s literary prize (the Goncourt), we will analyze the evolution of social norms and public opinions in global French culture from the seventeenth century to the present day.","Carnivals are frequently associated with colourful crowds, merrymaking and excess. But what role do carnivals play in the construction of national and collective identities? We will try to answer this and other questions focusing on films, paintings, and literary texts from the twentieth and twenty-first centuries that represent some of the most popular carnivals in Latin America: Candombe (Uruguay), Yawar Fiesta (Peru), Blacks and Whites (Colombia), Oruro (Bolivia), and Rio (Brazil). We will analyze them from an interdisciplinary perspective that includes literary criticism, anthropology, and history. Students will engage with debates about nation, popular culture, modernity/modernization, and intangible cultural heritage."
FREN 310-00 - The Art of Scandal,SOAN 312-00 - (Im)politeness/(Dis)respect in Lang,0.9440011,"What is scandal? Is it a product of the time and place where it occurs, or can it transcend national and temporal boundaries? This course seeks answers to these questions by examining the texts, films, and artistic productions that caused, exposed, or critiqued a scandal. We will explore topics such as passion, lies, revenge, rumor, and murder. From the Affair of the Poisons during the reign of Louis XIV to controversy over France’s literary prize (the Goncourt), we will analyze the evolution of social norms and public opinions in global French culture from the seventeenth century to the present day.","Expressions of politeness and impoliteness differ between societies. From smiling at strangers to addressing a woman as “ma’am,” what is polite in one setting can be strange or antagonistic in another. This course focuses on cross-linguistic expressions of (im)politeness and (dis)respect, but also touches upon non-verbal behavior and communication. Older cross-cultural literature has focused on the positive valuations of politeness, deference, and respect in language. By balancing past scholarship with recent works on linguistic impoliteness and disrespect, we’ll explore language’s role in social relations, from creating harmony to sowing conflict. Expected preparation: prior Sociology/Anthropology course or instructor permission is recommended."
FREN 310-00 - The Art of Scandal,LATN 240-00 - Catullus to Taylor Swift,0.9355882,"What is scandal? Is it a product of the time and place where it occurs, or can it transcend national and temporal boundaries? This course seeks answers to these questions by examining the texts, films, and artistic productions that caused, exposed, or critiqued a scandal. We will explore topics such as passion, lies, revenge, rumor, and murder. From the Affair of the Poisons during the reign of Louis XIV to controversy over France’s literary prize (the Goncourt), we will analyze the evolution of social norms and public opinions in global French culture from the seventeenth century to the present day.","Poetry has always offered people a way to express their feelings and connect to their emotions, especially those related to love. From the thrill of new romance to the pain of heartbreak, poets find a haven in their art to declare their conflicting feelings and explore the ecstasy of mutual love or the torture of unrequited love. In this course, we will focus on Roman love/elegiac poetry (poems by Catullus, Tibullus, Propertius, and Ovid) in their original language and cultural context, while exploring themes and tropes that define the genre and still inspire modern love poetry and songs."
FREN 310-00 - The Art of Scandal,RELG 155-00 - Hinduism: An Introduction,0.9345309,"What is scandal? Is it a product of the time and place where it occurs, or can it transcend national and temporal boundaries? This course seeks answers to these questions by examining the texts, films, and artistic productions that caused, exposed, or critiqued a scandal. We will explore topics such as passion, lies, revenge, rumor, and murder. From the Affair of the Poisons during the reign of Louis XIV to controversy over France’s literary prize (the Goncourt), we will analyze the evolution of social norms and public opinions in global French culture from the seventeenth century to the present day.","Hinduism is the world's third-largest religion (or, as some prefer, “way of life”), with about 1.2 billion followers. It is also one of its oldest, with roots dating back at least 3500 years. “Hinduism,” however, is a loosely defined, even contested term, designating the wide variety of beliefs and practices of the majority of the people of South Asia. This survey course introduces students to this great variety, including social structures (such as the caste system), rituals and scriptures, mythologies and epics, philosophies, life practices, politics, poetry, sex, gender, Bollywood, and—lest we forget—some 330 million gods and goddesses."
GERM 103-01 - Intermediate German,POSC 120-00 - Democracy and Dictatorship,0.98224854,"Continuation of the study of complex structural patterns of the German language, and the reading and discussion of longer texts, films, and other media from German-speaking cultures.","An introduction to the array of different democratic and authoritarian political institutions in both developing and developed countries. We will also explore key issues in contemporary politics in countries around the world, such as nationalism and independence movements, revolution, regime change, state-making, and social movements."
GERM 103-01 - Intermediate German,MATH 120-00 - Calculus 2,0.9787557,"Continuation of the study of complex structural patterns of the German language, and the reading and discussion of longer texts, films, and other media from German-speaking cultures.","Inverse functions, integration by parts, improper integrals, modeling with differential equations, vectors, calculus of functions of two independent variables including directional derivatives and double integrals, Lagrange multipliers."
GERM 103-01 - Intermediate German,PHYS 233-00 - Astrophysics II,0.9781461,"Continuation of the study of complex structural patterns of the German language, and the reading and discussion of longer texts, films, and other media from German-speaking cultures.","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology."
GERM 103-01 - Intermediate German,MUSC 127-00 - Music and Censorship,0.97771144,"Continuation of the study of complex structural patterns of the German language, and the reading and discussion of longer texts, films, and other media from German-speaking cultures.","This course examines the causes, methods and logic behind attempts to censor music by governments, commercial corporations and religious authorities through guided listening, reading, and writing assignments. Lectures focus first on the ""entartete musik"" of Nazi Germany. Contemporary cases of music censorship are then selected from a wide range of countries, including the United States, South Africa, and Russia. The music studied includes that by Pussy Riot, Paul Simon, Pete Seeger, and Richard Wagner."
GERM 103-01 - Intermediate German,HIST 229-00 - Working With Gender,0.9739452,"Continuation of the study of complex structural patterns of the German language, and the reading and discussion of longer texts, films, and other media from German-speaking cultures.","Historically work has been a central location for the constitution of gender identities for both men and women; at the same time, cultural notions of gender have shaped the labor market. We will investigate the roles of race, class, and ethnicity in shaping multiple sexual divisions of labor and the ways in which terms such as skill, bread-winning and work itself were gendered. Topics will include domestic labor, slavery, industrialization, labor market segmentation, protective legislation, and the labor movement."
GERM 103-01 - Intermediate German,ASTR 233-00 - Astrophysics II,0.9715641,"Continuation of the study of complex structural patterns of the German language, and the reading and discussion of longer texts, films, and other media from German-speaking cultures.","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology."
GERM 217-00 - Queer Culture in Germany,SPAN 220-00 - Latin American Narrative,0.95080256,"In the nineteenth century, Germany was at the forefront of activism for queer people - until it wasn’t. In this course, we will explore the development and evolution of queer culture and social movements in Germany from the late nineteenth century through to the present. We will analyze a variety of primary texts and visual media, including the first magazines written for a queer audience and first-person accounts by queer people persecuted under the Nazis. We will explore how this history has shaped contemporary queer culture in Germany and how it compares to the Anglophone world. Taught in German.","This course focuses on contemporary short stories and short novels. We will read some of the most relevant living authors from Latin America including Carlos Gamerro, Pilar Quintana, Kike Ferrari, Yeniter Poleo, Antonio José Ponte, among others. This will expose students to the most pressing issues in today's Latin America, ranging from gender, violence, racism, and immigration. We will interview at least one of the authors read during the term and discuss the social implications of their literature in today's world."
GERM 217-00 - Queer Culture in Germany,POSC 242-00 - Middle East Politics,0.9414668,"In the nineteenth century, Germany was at the forefront of activism for queer people - until it wasn’t. In this course, we will explore the development and evolution of queer culture and social movements in Germany from the late nineteenth century through to the present. We will analyze a variety of primary texts and visual media, including the first magazines written for a queer audience and first-person accounts by queer people persecuted under the Nazis. We will explore how this history has shaped contemporary queer culture in Germany and how it compares to the Anglophone world. Taught in German.","This course introduces the politics and political structures of states in the Middle East. We explore the political origins of Middle Eastern states, and investigate how regional politics are shaped by colonialism, religion, tribes, the family, and more. We examine the persistence of authoritarianism and its links to other issues like nationalism and militarism. The course covers how recent and current events like the revolutionary movements of the ‘Arab Spring’ civil society affect the states and their societies. We conclude with a consideration of the future of Middle Eastern politics, evaluating lingering concerns and emerging prospects for liberalization and reform."
GERM 217-00 - Queer Culture in Germany,HIST 270-00 - Nuclear Nations: India & Pakistan,0.9304613,"In the nineteenth century, Germany was at the forefront of activism for queer people - until it wasn’t. In this course, we will explore the development and evolution of queer culture and social movements in Germany from the late nineteenth century through to the present. We will analyze a variety of primary texts and visual media, including the first magazines written for a queer audience and first-person accounts by queer people persecuted under the Nazis. We will explore how this history has shaped contemporary queer culture in Germany and how it compares to the Anglophone world. Taught in German.","At the stroke of midnight on August 15, 1947 India and Pakistan, two new nation states emerged from the shadow of British colonialism. This course focuses on the political trajectories of these two rival siblings and looks at the ways in which both states use the other to forge antagonistic and belligerent nations. While this is a survey course it is not a comprehensive overview of the history of the two countries. Instead it covers some of the more significant moments of rupture and violence in the political history of the two states. The first two-thirds of the course offers a top-down, macro overview of these events and processes whereas the last third examines the ways in which people experienced these developments. We use the lens of gender to see how the physical body, especially the body of the woman, is central to the process of nation building. We will consider how women’s bodies become sites of contestation and how they are disciplined and policed by the postcolonial state(s)."
GERM 217-00 - Queer Culture in Germany,HIST 251-00 - Japan and Europe,0.9263935,"In the nineteenth century, Germany was at the forefront of activism for queer people - until it wasn’t. In this course, we will explore the development and evolution of queer culture and social movements in Germany from the late nineteenth century through to the present. We will analyze a variety of primary texts and visual media, including the first magazines written for a queer audience and first-person accounts by queer people persecuted under the Nazis. We will explore how this history has shaped contemporary queer culture in Germany and how it compares to the Anglophone world. Taught in German.","This course examines Japanese and European history from c. 1500 to 1900, tracking the disparate ways in which these regions changed over this time period and highlighting their entanglement. We will focus on three modules, each centered on the era when European global expansion was at its peak and when Japan was isolationist. We will explore developments in regional and global trade networks and state and financial institutions, in addition to news networks, the world of publishing, and the social world of intellectual exchange. Finally, the course compares changing views and practices in the fields of science and medicine."
GERM 217-00 - Queer Culture in Germany,RELG 110-00 - Understanding Religion,0.9214176,"In the nineteenth century, Germany was at the forefront of activism for queer people - until it wasn’t. In this course, we will explore the development and evolution of queer culture and social movements in Germany from the late nineteenth century through to the present. We will analyze a variety of primary texts and visual media, including the first magazines written for a queer audience and first-person accounts by queer people persecuted under the Nazis. We will explore how this history has shaped contemporary queer culture in Germany and how it compares to the Anglophone world. Taught in German.","How can we best understand the role of religion in the world today, and how should we interpret the meaning of religious traditions--their texts and practices--in history and culture? This class takes an exciting tour through selected themes and puzzles related to the fascinating and diverse expressions of religion throughout the world. From politics and pop culture, to religious philosophies and spiritual practices, to rituals, scriptures, gender, religious authority, and more, students will explore how these issues emerge in a variety of religions, places, and historical moments in the U.S. and across the globe."
GERM 217-00 - Queer Culture in Germany,HIST 111-00 - Uncharted Waters,0.9174849,"In the nineteenth century, Germany was at the forefront of activism for queer people - until it wasn’t. In this course, we will explore the development and evolution of queer culture and social movements in Germany from the late nineteenth century through to the present. We will analyze a variety of primary texts and visual media, including the first magazines written for a queer audience and first-person accounts by queer people persecuted under the Nazis. We will explore how this history has shaped contemporary queer culture in Germany and how it compares to the Anglophone world. Taught in German.","This course introduces students to maritime history, marine environmental history, and issues in contemporary marine policy. While traditional histories have framed the sea as an empty space and obstacle to be traversed, or as a battleground, we will approach the ocean as a contact zone, a space of labor, and as the site of focused scientific research, thereby emphasizing human interaction with the oceans. We will examine how people have come to know, utilize, and govern the world’s oceans across time and space, and we will explore how this history informs contemporary issues in maritime law, governance, and ocean conservation."
GERM 217-00 - Queer Culture in Germany,"ASST 285-00 - Mapping Japan, Real & Imagined",0.91605735,"In the nineteenth century, Germany was at the forefront of activism for queer people - until it wasn’t. In this course, we will explore the development and evolution of queer culture and social movements in Germany from the late nineteenth century through to the present. We will analyze a variety of primary texts and visual media, including the first magazines written for a queer audience and first-person accounts by queer people persecuted under the Nazis. We will explore how this history has shaped contemporary queer culture in Germany and how it compares to the Anglophone world. Taught in German.","From ancient to present times, Japan drew and redrew its borders, shape, and culture, imagining its place in this world and beyond, its cultural and racial identity. This course is a cartographic exploration of this complex and contested history. Cosmological mandalas, hell images, travel brochures, and military maps bring to light the imagined Japan—its religious vision, cartographic imagination, and political ambition—that dictated its geopolitical expansion abroad and the displacement of minority peoples “at home.” We will use a variety of textual and visual materials, including those in Carleton’s Rare Book and Map Collections."
GERM 221-00 - Modern Love,PHIL 270-00 - Ancient Greek Philosophy,0.92733294,"We explore literature, music, and the fine arts of German-speaking countries around the topics of gender and sex(uality). We focus on the years between 1880 and 1920 in Austria-Hungary, but also venture into more recent times and other localities. How did images of men and women change over time? How did science factor into these images? What was/is considered “normal” when it comes to sex(uality) and gender, and what German-speaking voices have been pushing against those norms? How did these voices use literature, music, and the fine arts to reflect or criticize such norms? Taught in English.","Is there a key to a happy and successful human life? If so, how do you acquire it? Plato and Aristotle thought the key was virtue and that your chances of obtaining it depend on the sort of life you lead. We’ll read texts from these authors that became foundational for the later history of philosophy, including the Apology, Gorgias, Symposium, and the Nicomachean Ethics, while situating the ancient understanding of virtue in the context of larger questions of metaphysics (the nature of being), psychology, and ethics."
GERM 221-00 - Modern Love,LTAM 220-00 - Eating the Americas,0.91156673,"We explore literature, music, and the fine arts of German-speaking countries around the topics of gender and sex(uality). We focus on the years between 1880 and 1920 in Austria-Hungary, but also venture into more recent times and other localities. How did images of men and women change over time? How did science factor into these images? What was/is considered “normal” when it comes to sex(uality) and gender, and what German-speaking voices have been pushing against those norms? How did these voices use literature, music, and the fine arts to reflect or criticize such norms? Taught in English.","Food is both a biological necessity and a cultural symbol. We eat to survive, we “are what we eat,” and delicious foods are “to die for.” What does this all mean in the context of Latin America, which gave us the origins of peanut butter (peanuts), spaghetti sauce (tomatoes), avocado toast (avocados), french fries (potatoes), and power bowls (quinoa)? In this class, we will explore the long history humans have had with food in Latin America, drawing from archaeology, ethnohistory, and anthropology to explore the relationship between food, culture, power, identity, gender, and ethnicity."
GERM 221-00 - Modern Love,CLAS 214-00 - Gender & Sexlty Classicl Antiqty,0.90126854,"We explore literature, music, and the fine arts of German-speaking countries around the topics of gender and sex(uality). We focus on the years between 1880 and 1920 in Austria-Hungary, but also venture into more recent times and other localities. How did images of men and women change over time? How did science factor into these images? What was/is considered “normal” when it comes to sex(uality) and gender, and what German-speaking voices have been pushing against those norms? How did these voices use literature, music, and the fine arts to reflect or criticize such norms? Taught in English.","In both ancient Greece and Rome, gender (along with class and citizenship status) largely determined what people did, where they spent their time, and how they related to others. This course will examine the ways in which Greek and Roman societies defined gender categories, and how they used them to think about larger social, political, and religious issues. Primary readings from Greek and Roman epic, lyric, and drama, as well as ancient historical, philosophical, and medical writers; in addition we will explore a range of secondary work on the topic from the perspectives of Classics and Gender Studies."
GERM 221-00 - Modern Love,PSYC 382-00 - Topic Social & Personality: Endings,0.9002498,"We explore literature, music, and the fine arts of German-speaking countries around the topics of gender and sex(uality). We focus on the years between 1880 and 1920 in Austria-Hungary, but also venture into more recent times and other localities. How did images of men and women change over time? How did science factor into these images? What was/is considered “normal” when it comes to sex(uality) and gender, and what German-speaking voices have been pushing against those norms? How did these voices use literature, music, and the fine arts to reflect or criticize such norms? Taught in English.","This seminar will examine the psychology of endings, including endings associated with psychotherapy, social interactions, personal relationships, social roles, literature and the arts, and life itself. We will address when and how endings occur, how we experience endings, and what makes an ending a good or poor one, among other issues."
GERM 221-00 - Modern Love,FREN 310-00 - The Art of Scandal,0.899977,"We explore literature, music, and the fine arts of German-speaking countries around the topics of gender and sex(uality). We focus on the years between 1880 and 1920 in Austria-Hungary, but also venture into more recent times and other localities. How did images of men and women change over time? How did science factor into these images? What was/is considered “normal” when it comes to sex(uality) and gender, and what German-speaking voices have been pushing against those norms? How did these voices use literature, music, and the fine arts to reflect or criticize such norms? Taught in English.","What is scandal? Is it a product of the time and place where it occurs, or can it transcend national and temporal boundaries? This course seeks answers to these questions by examining the texts, films, and artistic productions that caused, exposed, or critiqued a scandal. We will explore topics such as passion, lies, revenge, rumor, and murder. From the Affair of the Poisons during the reign of Louis XIV to controversy over France’s literary prize (the Goncourt), we will analyze the evolution of social norms and public opinions in global French culture from the seventeenth century to the present day."
GERM 221-00 - Modern Love,PSYC 110-01 - Principles of Psychology,0.88858014,"We explore literature, music, and the fine arts of German-speaking countries around the topics of gender and sex(uality). We focus on the years between 1880 and 1920 in Austria-Hungary, but also venture into more recent times and other localities. How did images of men and women change over time? How did science factor into these images? What was/is considered “normal” when it comes to sex(uality) and gender, and what German-speaking voices have been pushing against those norms? How did these voices use literature, music, and the fine arts to reflect or criticize such norms? Taught in English.","This course surveys major topics in psychology. We consider the approaches different psychologists take to describe and explain behavior. We will consider a broad range of topics, including how animals learn and remember contexts and behaviors, how personality develops and influences functioning, how the nervous system is structured and how it supports mental events, how knowledge of the nervous system may inform an understanding of conditions such as schizophrenia, how people acquire, remember and process information, how psychopathology is diagnosed, explained, and treated, how infants and children develop, and how people behave in groups and think about their social environment."
GERM 221-00 - Modern Love,SPAN 369-00 - The Carnival Trail,0.88546276,"We explore literature, music, and the fine arts of German-speaking countries around the topics of gender and sex(uality). We focus on the years between 1880 and 1920 in Austria-Hungary, but also venture into more recent times and other localities. How did images of men and women change over time? How did science factor into these images? What was/is considered “normal” when it comes to sex(uality) and gender, and what German-speaking voices have been pushing against those norms? How did these voices use literature, music, and the fine arts to reflect or criticize such norms? Taught in English.","Carnivals are frequently associated with colourful crowds, merrymaking and excess. But what role do carnivals play in the construction of national and collective identities? We will try to answer this and other questions focusing on films, paintings, and literary texts from the twentieth and twenty-first centuries that represent some of the most popular carnivals in Latin America: Candombe (Uruguay), Yawar Fiesta (Peru), Blacks and Whites (Colombia), Oruro (Bolivia), and Rio (Brazil). We will analyze them from an interdisciplinary perspective that includes literary criticism, anthropology, and history. Students will engage with debates about nation, popular culture, modernity/modernization, and intangible cultural heritage."
GRK 102-00 - Intermediate Greek,PSYC 354-00 - Counseling Psychology,0.9774261,"Study of essential forms and grammar, with reading of original, unadapted passages.","This course provides an introduction to the field of counseling psychology, exploring its fundamental principles and practices. Students will gain a comprehensive understanding of various counseling theories and treatment modalities, including their historical development and practical application. Students will also explore research methodologies utilized in counseling psychology and critically analyze empirical studies to inform evidence-based practice. Additionally, the course addresses professional issues, ethical considerations, and multicultural factors that influence counseling psychology, fostering cultural competence and awareness of diverse populations."
GRK 102-00 - Intermediate Greek,MATH 111-00 - Introduction to Calculus,0.9744514,"Study of essential forms and grammar, with reading of original, unadapted passages.","An introduction to the differential and integral calculus. Derivatives, antiderivatives, the definite integral, applications, and the fundamental theorem of calculus."
GRK 102-00 - Intermediate Greek,JAPN 206-00 - Japanese in Cultural Context,0.97435915,"Study of essential forms and grammar, with reading of original, unadapted passages.","This course advances students' proficiency in the four skills of speaking, listening, reading and writing in Japanese. The course also integrates elements of traditional Japanese civilization and modern Japanese society, emphasizing cultural understanding and situationally appropriate language use."
GRK 102-00 - Intermediate Greek,PHYS 233-00 - Astrophysics II,0.97094357,"Study of essential forms and grammar, with reading of original, unadapted passages.","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology."
GRK 102-00 - Intermediate Greek,GERM 103-01 - Intermediate German,0.96977454,"Study of essential forms and grammar, with reading of original, unadapted passages.","Continuation of the study of complex structural patterns of the German language, and the reading and discussion of longer texts, films, and other media from German-speaking cultures."
GRK 102-00 - Intermediate Greek,CHIN 103-00 - Elementary Chinese,0.9697532,"Study of essential forms and grammar, with reading of original, unadapted passages.","Continuation of Chinese 101, 102."
