Course_1,Course_2,Description_1,Description_2,Similarity
MUSC 204,PHYS 233,"An investigation into the nature of musical sounds and the way they are combined to form rhythms, melodies, harmonies, and form. Topics include the nature of musical pitch, the structure of musical scales and their influence on melody, what gives rise to a sense of tonality, the complexity of rhythmic patterns, and the architecture of musical form. Student work includes building a musical instrument, programming a drum machine, writing computer code to create harmonies and timbres, and an extended music analysis project using empirical methods. Prerequisite: MUSC 101 or permission of instructor as assessed by a diagnostic exam administered at the start of the term.Prerequisite: Music 101, or permission of the instructor as assessed by a diagnostic exam administered at the start of the term","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology.",0.4618461
MUSC 204,MUSC 221,"An investigation into the nature of musical sounds and the way they are combined to form rhythms, melodies, harmonies, and form. Topics include the nature of musical pitch, the structure of musical scales and their influence on melody, what gives rise to a sense of tonality, the complexity of rhythmic patterns, and the architecture of musical form. Student work includes building a musical instrument, programming a drum machine, writing computer code to create harmonies and timbres, and an extended music analysis project using empirical methods. Prerequisite: MUSC 101 or permission of instructor as assessed by a diagnostic exam administered at the start of the term.Prerequisite: Music 101, or permission of the instructor as assessed by a diagnostic exam administered at the start of the term","This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.",0.46048576
MUSC 204,MUSC 127,"An investigation into the nature of musical sounds and the way they are combined to form rhythms, melodies, harmonies, and form. Topics include the nature of musical pitch, the structure of musical scales and their influence on melody, what gives rise to a sense of tonality, the complexity of rhythmic patterns, and the architecture of musical form. Student work includes building a musical instrument, programming a drum machine, writing computer code to create harmonies and timbres, and an extended music analysis project using empirical methods. Prerequisite: MUSC 101 or permission of instructor as assessed by a diagnostic exam administered at the start of the term.Prerequisite: Music 101, or permission of the instructor as assessed by a diagnostic exam administered at the start of the term","This course examines the causes, methods and logic behind attempts to censor music by governments, commercial corporations and religious authorities through guided listening, reading, and writing assignments. Lectures focus first on the “entartete musik” of Nazi Germany. Contemporary cases of music censorship are then selected from a wide range of countries, including the United States, South Africa, and Russia. The music studied includes that by Pussy Riot, Paul Simon, Pete Seeger, and Richard Wagner.",0.4535975
MUSC 204,ASTR 233,"An investigation into the nature of musical sounds and the way they are combined to form rhythms, melodies, harmonies, and form. Topics include the nature of musical pitch, the structure of musical scales and their influence on melody, what gives rise to a sense of tonality, the complexity of rhythmic patterns, and the architecture of musical form. Student work includes building a musical instrument, programming a drum machine, writing computer code to create harmonies and timbres, and an extended music analysis project using empirical methods. Prerequisite: MUSC 101 or permission of instructor as assessed by a diagnostic exam administered at the start of the term.Prerequisite: Music 101, or permission of the instructor as assessed by a diagnostic exam administered at the start of the term","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology.",0.44306204
MUSC 204,MATH 341,"An investigation into the nature of musical sounds and the way they are combined to form rhythms, melodies, harmonies, and form. Topics include the nature of musical pitch, the structure of musical scales and their influence on melody, what gives rise to a sense of tonality, the complexity of rhythmic patterns, and the architecture of musical form. Student work includes building a musical instrument, programming a drum machine, writing computer code to create harmonies and timbres, and an extended music analysis project using empirical methods. Prerequisite: MUSC 101 or permission of instructor as assessed by a diagnostic exam administered at the start of the term.Prerequisite: Music 101, or permission of the instructor as assessed by a diagnostic exam administered at the start of the term","An introduction to partial differential equations with emphasis on the heat equation, wave equation, and Laplace’s equation. Topics include the method of characteristics, separation of variables, Fourier series, Fourier transforms and existence/uniqueness of solutions.",0.43592724
MUSC 217,GERM 217,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.","In the nineteenth century, Germany was at the forefront of activism for queer people – until it wasn’t. In this course, we will explore the development and evolution of queer culture and social movements in Germany from the late nineteenth century through to the present. We will analyze a variety of primary texts and visual media, including the first magazines written for a queer audience and first-person accounts by queer people persecuted under the Nazis. We will explore how this history has shaped contemporary queer culture in Germany and how it compares to the Anglophone world. Taught in German.",0.43837726
MUSC 217,MUSC 221,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.","This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.",0.43812144
MUSC 217,MUSC 127,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.","This course examines the causes, methods and logic behind attempts to censor music by governments, commercial corporations and religious authorities through guided listening, reading, and writing assignments. Lectures focus first on the “entartete musik” of Nazi Germany. Contemporary cases of music censorship are then selected from a wide range of countries, including the United States, South Africa, and Russia. The music studied includes that by Pussy Riot, Paul Simon, Pete Seeger, and Richard Wagner.",0.4344638
MUSC 217,BIOL 353,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.",Requires concurrent registration in BIOL 352.,0.4240408
MUSC 217,ENGL 209,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.","This interdisciplinary course, taught in conjunction with a full-scale Carleton Players production, will explore one of Shakespeare’s greatest and most complex works,Twelfth Night. We will investigate the play’s historical, social, and theatrical contexts as we try to understand not only the world that produced the play, but the world that came out of it. How should what we learn of the past inform a modern production? How can performance offer interpretive arguments about the play’s meanings? Mixing embodied and experiential learning, individual and group projects may involve dramaturgy, stagecraft, literary analysis, music, and research in Special Collections.",0.41655618
MUSC 217,THEA 209,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.","This interdisciplinary course, taught in conjunction with a full-scale Carleton Players production, will explore one of Shakespeare’s greatest and most complex works,Twelfth Night. We will investigate the play’s historical, social, and theatrical contexts as we try to understand not only the world that produced the play, but the world that came out of it. How should what we learn of the past inform a modern production? How can performance offer interpretive arguments about the play’s meanings? Mixing embodied and experiential learning, individual and group projects may involve dramaturgy, stagecraft, literary analysis, music, and research in Special Collections.",0.4138001
MUSC 217,MUSC 313,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.","Over the decades, video game music has evolved from simple beeps and boops into a genre that has garnered millions of fans worldwide. This course traces the history of video game music aesthetics and technology. We will consider how it relates to a variety of musical traditions and engages with broader social issues. We will learn to listen for loops, styles, structures, and function in games via direct engagement with primary sources: the games themselves. The course culminates in the practical application of knowledge via a creative project.Expected preparation: The ability to read music and a previous music course or instructor permission.",0.4042132
MUSC 217,MUSC 227,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.","Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.",0.38931486
MUSC 217,BIOL 241,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.",Requires concurrent registration in Biology 240,0.36786306
MUSC 217,ARTS 139,"Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.","In this course students explore photography as a means of understanding and interacting with both the world and the inner self. We will emphasize a balance of technical skills, exploration of personal vision, and development of critical thinking and vocabulary relating to photography. Beginning students will learn how to use analogue and digital cameras, to use basic studio lighting equipment, and to print their own photographic work. Additionally, students will learn to develop a portfolio as an ongoing process that requires informed and critical decision making to assemble a body of work. Collectively we will critique, analyze, give feedback on work, and discuss readings that are pertinent to the production of images in contemporary times.Sophomore Priority; Two seats held for Art and Art History majors until the day after junior priority registration.",0.35362044
MUSC 221,ARTS 139,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.","In this course students explore photography as a means of understanding and interacting with both the world and the inner self. We will emphasize a balance of technical skills, exploration of personal vision, and development of critical thinking and vocabulary relating to photography. Beginning students will learn how to use analogue and digital cameras, to use basic studio lighting equipment, and to print their own photographic work. Additionally, students will learn to develop a portfolio as an ongoing process that requires informed and critical decision making to assemble a body of work. Collectively we will critique, analyze, give feedback on work, and discuss readings that are pertinent to the production of images in contemporary times.Sophomore Priority; Two seats held for Art and Art History majors until the day after junior priority registration.",0.591205
MUSC 221,ARTS 339,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.","In this course students explore photography as a means of understanding and interacting with both the world and the inner self. We will emphasize a balance of technical skills, exploration of personal vision, and development of critical thinking and vocabulary relating to photography. Advanced students will focus on developing a concise body of work independently through two self-directed longer projects. Instruction includes: use of large format cameras with a hand meter, film scanning, and strobe lighting. Students will learn to develop a portfolio as an ongoing process that requires informed and critical decision making to assemble a body of work. Collectively we will critique, analyze, give feedback on work and discuss readings that are pertinent to the production of images in contemporary times.Two seats held for Art and Art History majors until the day after junior priority registration.",0.5641546
MUSC 221,DANC 208,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.",For the student with previous ballet experience. This course emphasizes articulation of technique and development of ballet vocabulary.,0.5336754
MUSC 221,ENGL 209,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.","This interdisciplinary course, taught in conjunction with a full-scale Carleton Players production, will explore one of Shakespeare’s greatest and most complex works,Twelfth Night. We will investigate the play’s historical, social, and theatrical contexts as we try to understand not only the world that produced the play, but the world that came out of it. How should what we learn of the past inform a modern production? How can performance offer interpretive arguments about the play’s meanings? Mixing embodied and experiential learning, individual and group projects may involve dramaturgy, stagecraft, literary analysis, music, and research in Special Collections.",0.49094898
MUSC 221,CAMS 111,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.","This class introduces students to the full range of production tools and forms, building both the technical and conceptual skills needed to continue at more advanced levels. We will explore the aesthetics and mechanics of shooting digital video, the role of sound and how to record and mix it, field and studio production, lighting, and editing with Adobe Premiere Pro CC. Course work will include individual and group production projects, readings, and writing. This is an essential foundation for anyone interested in moving-image production and learning the specifics of CAMS' studios, cameras, and lighting equipment.Sophomore Priority. Formerly titled Digital Foundations. Extra Time required for evening equipment and software labs",0.48959523
MUSC 221,BIOL 353,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.",Requires concurrent registration in BIOL 352.,0.4892567
MUSC 221,CAMS 110,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.","This course introduces students to the basic terms, concepts and methods used in cinema studies and helps build critical skills for analyzing films, technologies, industries, styles and genres, narrative strategies and ideologies. Students will develop skills in critical viewing and careful writing via assignments such as a short response essay, a plot segmentation, a shot breakdown, and various narrative and stylistic analysis papers. Classroom discussion focuses on applying critical concepts to a wide range of films. Requirements include two screenings per week.Sophomore Priority. Extra Time required for screenings",0.4854432
MUSC 221,JAPN 206,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.","This course advances students’ proficiency in the four skills of speaking, listening, reading and writing in Japanese. The course also integrates elements of traditional Japanese civilization and modern Japanese society, emphasizing cultural understanding and situationally appropriate language use.",0.48068848
MUSC 221,THEA 209,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.","This interdisciplinary course, taught in conjunction with a full-scale Carleton Players production, will explore one of Shakespeare’s greatest and most complex works,Twelfth Night. We will investigate the play’s historical, social, and theatrical contexts as we try to understand not only the world that produced the play, but the world that came out of it. How should what we learn of the past inform a modern production? How can performance offer interpretive arguments about the play’s meanings? Mixing embodied and experiential learning, individual and group projects may involve dramaturgy, stagecraft, literary analysis, music, and research in Special Collections.",0.46809453
MUSC 221,CAMS 186,"This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.","In this course we survey four or more Hollywood film genres, including but not limited to the Western, musical, horror film, comedy, and science-fiction film. What criteria are used to place a film in a particular genre? What role do audiences and studios play in the creation and definition of film genres? Where do genres come from? How do genres change over time? What roles do genres play in the viewing experience? What are hybrid genres and subgenres? What can genres teach us about society? Assignments aim to develop skills in critical analysis, research and writing.Sophomore Priority Extra Time for Evening screenings",0.46217763
MUSC 227,PSYC 216,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.","An introduction to the physiological bases of complex behaviors in mammals, with an emphasis on neural and hormonal mechanisms. Psychology 216 does not require concurrent registration in Psychology 217, however, a grade of C- or better must be earned in both Psychology 216 and 217 to satisfy the LS requirement. Expected preparation: Psychology 110 or instructor permission.",0.5746113
MUSC 227,PSYC 256,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.","The social psychological analysis of human social behavior, interpersonal processes, and group influences. Concurrent registration in PSYC 257 is optional, but strongly encouraged. A grade of C- or better must be earned in both Psychology 256 and 257 to satisfy the LS requirement.Concurrent registration in Psychology 257 is optional, but strongly recommended.",0.5161556
MUSC 227,MATH 341,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.","An introduction to partial differential equations with emphasis on the heat equation, wave equation, and Laplace’s equation. Topics include the method of characteristics, separation of variables, Fourier series, Fourier transforms and existence/uniqueness of solutions.",0.49478176
MUSC 227,MUSC 204,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.","An investigation into the nature of musical sounds and the way they are combined to form rhythms, melodies, harmonies, and form. Topics include the nature of musical pitch, the structure of musical scales and their influence on melody, what gives rise to a sense of tonality, the complexity of rhythmic patterns, and the architecture of musical form. Student work includes building a musical instrument, programming a drum machine, writing computer code to create harmonies and timbres, and an extended music analysis project using empirical methods. Prerequisite: MUSC 101 or permission of instructor as assessed by a diagnostic exam administered at the start of the term.Prerequisite: Music 101, or permission of the instructor as assessed by a diagnostic exam administered at the start of the term",0.4914822
MUSC 227,ARBC 103,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.","This course sequence introduces non-Arabic speakers to the sounds, script, and basic grammar of Arabic–the language of 200 million speakers in the Arab world and the liturgical language of over a billion Muslims. Students will develop basic listening, speaking, reading and writing skills in Modern Standard Arabic. Classes will incorporate readings and audio-visual material from contemporary Arabic media, as well as popular music.",0.49105597
MUSC 227,PHYS 233,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology.",0.48926586
MUSC 227,ARBC 222,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.","The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters–all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.",0.48797786
MUSC 227,BIOL 241,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.",Requires concurrent registration in Biology 240,0.4815752
MUSC 227,BIOL 353,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.",Requires concurrent registration in BIOL 352.,0.48138636
MUSC 227,ASTR 233,"Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.","A study of galactic and extragalactic astronomy with an emphasis on the physical principles underlying the observed phenomena. Topics include the structure and dynamics of the Milky Way Galaxy and other galaxies, the interstellar medium, quasars and active galaxies, clusters and superclusters, and cosmology.",0.47718146
MUSC 313,MUSC 227,"Over the decades, video game music has evolved from simple beeps and boops into a genre that has garnered millions of fans worldwide. This course traces the history of video game music aesthetics and technology. We will consider how it relates to a variety of musical traditions and engages with broader social issues. We will learn to listen for loops, styles, structures, and function in games via direct engagement with primary sources: the games themselves. The course culminates in the practical application of knowledge via a creative project.Expected preparation: The ability to read music and a previous music course or instructor permission.","Covers basic issues in auditory perception and cognition with an emphasis on the perception of musical pitch, including sensory discrimination, categorical perception, roughness and dissonance, absolute pitch, and auditory streaming. Other topics to be covered include the processing of language and music, and emotional responses to music. A grade of C- or better must be earned in both Music 227 and 228 to satisfy the LS requirement.A grade of C- or better must be earned in both MUSC 227 & 228 to staisfy the LS requirement.",0.42956343
MUSC 313,ARBC 222,"Over the decades, video game music has evolved from simple beeps and boops into a genre that has garnered millions of fans worldwide. This course traces the history of video game music aesthetics and technology. We will consider how it relates to a variety of musical traditions and engages with broader social issues. We will learn to listen for loops, styles, structures, and function in games via direct engagement with primary sources: the games themselves. The course culminates in the practical application of knowledge via a creative project.Expected preparation: The ability to read music and a previous music course or instructor permission.","The Middle East is home to a great number of musical styles, genres, and traditions. Regional, ideological, and cultural diversity, national identity, and cross-cultural encounters–all express themselves in music. We will explore some of the many musical traditions in the Arab world, from early twentieth century to the present. Class discussions based on readings in English and guided listening. No prior music knowledge required, but interested students with or without musical background can participate in an optional, hands-on Arab music performance workshop, on Western or a few (provided) Middle Eastern instruments throughout the term.",0.41632825
MUSC 313,BIOL 353,"Over the decades, video game music has evolved from simple beeps and boops into a genre that has garnered millions of fans worldwide. This course traces the history of video game music aesthetics and technology. We will consider how it relates to a variety of musical traditions and engages with broader social issues. We will learn to listen for loops, styles, structures, and function in games via direct engagement with primary sources: the games themselves. The course culminates in the practical application of knowledge via a creative project.Expected preparation: The ability to read music and a previous music course or instructor permission.",Requires concurrent registration in BIOL 352.,0.41115674
MUSC 313,MUSC 217,"Over the decades, video game music has evolved from simple beeps and boops into a genre that has garnered millions of fans worldwide. This course traces the history of video game music aesthetics and technology. We will consider how it relates to a variety of musical traditions and engages with broader social issues. We will learn to listen for loops, styles, structures, and function in games via direct engagement with primary sources: the games themselves. The course culminates in the practical application of knowledge via a creative project.Expected preparation: The ability to read music and a previous music course or instructor permission.","Opera has something for everyone: drama, desire, politics, stagecraft, design. The medium sets life to music and reveals the music within people’s lives. In the spirit of exchange between art and reality, this course looks at the history of opera through a contemporary lens. Centering on a diverse collection of operas—and voices—from past to present, we’ll ask how modern sensibilities animate the music’s production and performance. We’ll bring concepts of relevance, risk, representation, and justice to bear on opera, with attention to media and technology. We’ll listen to recent operatic interpretations and discover how creatives are making opera new.",0.4042132
MUSC 313,MUSC 221,"Over the decades, video game music has evolved from simple beeps and boops into a genre that has garnered millions of fans worldwide. This course traces the history of video game music aesthetics and technology. We will consider how it relates to a variety of musical traditions and engages with broader social issues. We will learn to listen for loops, styles, structures, and function in games via direct engagement with primary sources: the games themselves. The course culminates in the practical application of knowledge via a creative project.Expected preparation: The ability to read music and a previous music course or instructor permission.","This course focuses on creating new electronic music. We will use digital audio workstations for composition and production, grounding their use in the fundamentals of digital audio. We will listen extensively, in many genres of electronic music, applying this critical listening to our own work and our colleagues’ work. Frequent composition assignments build fundamental skills in melodic creation and development, drum programming, synthesis, and audio production. The course culminates in a term project, a stylistically unrestricted, substantial original composition.",0.39973164
